32314	1
33353	0
30342	1
32358	1
32586	1
33690	1
31618	0
31777	1
30087	1
30101	1
33727	1
32009	1
32473	1
33365	1
30071	1
32019	1
30453	1
34046	1
30042	1
32680	0
30416	1
34191	1
31405	1
33558	1
30600	1
31829	1
32646	1
31124	1
33379	1
33165	0
33529	0
32785	1
33287	1
30081	1
30871	1
31072	1
34145	1
33077	1
31022	1
33170	1
30365	1
31530	1
33255	0
30934	1
33132	1
32862	1
30895	1
31594	1
34287	1
31561	0
34463	1
33279	0
31134	1
31424	0
31526	1
31059	1
32657	1
30742	1
34564	1
31286	1
31492	1
34257	1
34242	1
31201	0
31844	1
31486	1
34390	1
34189	1
31889	1
30053	1
33410	1
32417	1
34386	1
32065	1
33713	1
34073	1
32236	1
30995	1
33112	1
31283	1
32619	1
34235	1
34563	1
33758	0
32724	1
30861	1
32297	1
30439	1
31887	1
32938	1
32161	1
31024	1
30012	1
30804	1
30785	1
33678	1
32490	1
31229	1
30404	1
33958	1
32829	1
30894	1
31635	1
31964	1
31456	1
33708	1
32555	1
34481	1
32077	0
30194	1
33347	1
33587	1
31141	1
31453	1
34582	1
31397	1
32455	1
32042	1
34227	1
31906	1
34462	1
32967	1
31765	1
30271	1
31772	1
30968	1
30632	1
33171	1
31268	1
33531	1
30118	1
32105	1
33249	0
32896	1
33178	1
30106	1
30970	1
33302	1
32762	1
32387	0
32638	1
34559	0
31803	1
34130	1
34095	1
31908	1
31521	1
33729	1
31435	1
33506	1
32830	1
33702	1
34500	1
32511	1
32607	1
32651	1
30694	1
31867	1
34530	1
33094	1
33848	1
30249	1
30916	0
33502	1
33152	1
33389	1
31994	1
30115	0
31475	0
32200	1
33934	0
30536	0
34407	1
31601	1
30540	1
32858	1
33695	1
30391	1
31643	1
33393	1
31686	1
31303	1
31355	1
31884	1
33098	1
34505	1
30931	1
33954	1
33120	1
33490	1
33876	1
30762	1
33872	1
34188	0
30157	1
31524	1
30329	1
33309	0
30427	1
30443	1
32893	1
33294	1
32582	1
31081	1
31038	1
34212	1
34033	1
34579	1
30363	1
31017	1
32941	1
33545	1
30836	1
31481	1
34442	1
34054	1
31981	0
30619	1
32749	1
34050	1
32115	1
30048	1
33151	1
31973	1
32106	1
32650	1
34182	1
32911	1
31924	1
33875	1
32913	1
34326	1
33317	1
33128	0
32344	1
30710	1
34355	1
31192	1
30883	0
30961	1
30236	1
30169	1
34147	1
34422	1
30103	1
33505	1
30056	1
32500	1
30519	1
33697	1
31518	1
32262	1
31776	1
32781	1
32797	1
33555	1
32255	1
30889	1
30879	1
33522	1
34248	1
32712	1
30563	1
30274	0
33046	1
31662	1
31060	1
30653	1
33466	1
32518	1
33446	1
31633	0
34246	1
32906	1
32514	1
33186	1
31502	1
31754	1
33840	1
32423	1
33301	1
31798	1
33175	0
30556	1
30560	1
32720	1
30967	1
30989	0
34013	1
30197	1
31904	1
31160	1
33536	1
34517	1
30188	1
30141	1
33484	1
33396	1
33222	1
34328	1
32831	0
34574	1
31894	1
31944	1
30286	1
33781	1
33253	1
31289	1
31398	1
34594	1
33960	1
33871	0
32718	1
34015	1
30149	1
33510	1
32089	1
33773	1
30015	1
34478	1
31432	1
34264	1
32682	1
30714	1
30417	1
34258	1
32458	0
30645	1
32121	1
31399	1
33982	1
30237	1
32391	1
31868	1
31800	1
31485	1
32145	1
33663	1
31895	1
31219	1
33028	1
30432	1
30713	1
33610	1
32007	1
30601	1
33955	1
30373	1
31598	1
32177	0
34243	0
31045	1
30706	1
33056	1
32299	1
32534	1
32111	1
33947	1
31787	1
32970	0
32645	1
32865	1
30250	1
33793	0
32714	1
34276	1
30423	1
32305	1
30377	1
31155	1
34282	1
31830	1
31640	1
30387	1
33824	1
31173	1
31353	1
33873	1
32242	1
30276	1
32857	1
34117	1
33336	1
33760	1
31394	1
33893	1
31441	1
30835	1
33398	1
32436	1
32283	1
31701	1
34131	1
31985	1
31191	1
30788	1
31808	0
31023	1
34452	1
32396	1
33948	1
30577	1
33362	1
30079	0
31655	0
33528	0
31988	1
32284	1
30531	1
30298	1
30026	1
33938	0
31344	1
31680	1
32579	1
32081	1
30610	1
34460	1
33688	0
31769	1
32942	1
30960	1
31780	1
34454	1
32882	1
34213	1
32784	1
30017	1
30266	1
30502	1
33125	1
31304	0
33689	1
34336	1
34263	1
34492	1
34026	1
30890	1
32936	1
30735	1
30816	1
31115	1
31911	1
32700	1
30216	1
30882	1
33073	1
31557	1
33594	1
30275	1
32060	1
32186	1
30325	1
33324	1
30139	1
31871	0
33645	0
33886	1
33040	1
31782	1
31239	1
32224	1
31983	0
33430	1
30083	1
34278	1
31645	1
31743	1
32066	1
33103	1
34254	1
32961	1
30869	1
31874	1
34341	1
33891	1
33007	1
32673	1
32899	1
30484	1
33355	1
34468	1
33219	0
34366	1
33299	1
32140	1
30885	1
31333	1
32964	1
30703	1
30099	1
33631	1
30291	1
32523	1
30720	1
31036	1
32544	1
33288	1
30727	1
31340	0
31047	1
32778	1
34077	1
31839	1
31590	0
30603	0
33747	0
32487	1
34444	1
30918	1
33425	1
33834	1
30181	1
34059	0
30674	0
33270	1
31980	1
34064	1
33530	1
31254	1
31336	1
33426	1
30430	1
30598	1
34467	1
30126	1
30086	1
30928	1
32505	1
33808	1
30108	1
33244	1
33174	1
33421	1
31583	1
32872	1
32683	1
33673	1
34226	1
32734	1
30336	1
30269	1
33746	1
32309	1
32350	1
33927	1
33295	1
31450	0
30969	1
33692	1
31121	1
33213	1
30625	1
30278	1
33006	1
32609	1
30172	1
32965	1
31065	1
31463	1
30580	1
30085	0
31519	1
30475	1
31070	1
32453	1
34474	1
30263	1
30104	1
30259	1
33828	1
32629	1
31034	1
33000	1
31476	1
30224	1
33822	1
32470	1
30913	1
30441	0
31520	0
34320	0
33271	1
30368	1
34023	0
34549	1
31288	1
31920	1
34518	1
32404	1
32699	1
34561	1
33392	1
31306	1
34597	1
33779	1
34232	1
33088	1
31185	1
31090	1
31842	1
32499	1
31835	1
31732	1
33264	0
32926	0
31955	1
30562	1
33515	1
34137	1
31210	1
32649	1
32085	1
34449	0
31563	1
31856	1
31770	1
32685	1
34003	1
33063	1
31212	1
31265	1
30591	1
31235	1
33424	1
32922	1
30142	1
31299	0
30948	0
30133	1
34029	1
30781	1
31393	1
34501	1
33262	0
30090	1
34086	1
30633	1
32353	1
30659	1
34291	1
33184	1
32291	1
32706	1
32016	1
31267	1
32385	1
34004	1
30795	1
33778	0
33352	1
30806	1
32211	1
31959	1
33602	0
33956	1
34423	1
33220	1
30332	1
33450	1
34406	1
32501	1
30119	1
30878	1
32553	1
34572	1
34428	1
31205	1
33251	1
33983	1
32593	1
30318	1
31542	1
30323	1
31503	1
32462	1
32096	0
32719	0
33087	1
30429	1
30345	0
30290	1
32323	0
33203	1
32192	1
33305	0
31086	1
32723	1
33752	1
30721	1
32917	1
31762	1
31130	1
31796	1
33737	1
33480	1
30575	1
30201	1
31629	0
31418	1
32083	1
31651	1
30839	0
33582	1
30078	1
33216	1
30525	1
33492	1
33812	1
32488	1
34271	1
32761	1
34519	1
32199	1
33751	1
31999	1
30972	1
30068	1
32191	1
34325	1
34580	1
34476	1
32492	1
32274	1
31605	1
31029	0
34373	1
31222	1
30768	0
32079	1
30065	1
32572	1
31113	1
31364	0
31390	1
31825	0
33932	0
33368	1
34331	0
34172	1
33467	1
30705	1
34382	0
30467	1
32131	1
31600	0
30173	1
32633	1
33608	1
31831	1
32681	0
33399	1
34361	1
33707	1
34299	1
31445	1
31909	1
30069	1
31392	1
33659	1
31756	0
33358	1
34016	1
32365	1
31761	1
34506	1
30461	1
32361	1
30647	1
32620	1
31249	1
31666	1
33831	1
32840	1
34565	1
30892	1
31700	1
34509	0
31620	0
30397	1
33612	1
30997	1
33060	1
33517	1
30590	1
32881	1
30474	1
31312	1
33846	1
33965	0
30313	1
34568	1
33099	1
30572	1
33910	1
33525	1
31648	1
33803	1
32815	1
31569	1
32739	1
33298	1
32591	1
30935	1
30094	0
34292	1
30802	1
32733	1
30741	1
34052	0
31301	1
32413	0
31818	1
33154	1
34011	1
34316	1
32543	1
34253	0
33348	1
34412	1
30018	1
30515	0
34136	1
30915	1
31817	0
31649	1
34311	1
30908	1
34157	0
33158	1
34100	1
33215	1
31975	1
31091	1
32273	0
30849	1
31008	0
32560	0
31550	1
33881	1
33711	1
32804	1
30384	1
31693	0
33925	1
31901	1
33092	1
32049	1
31768	1
32675	1
33024	1
32059	1
31244	1
32459	1
33403	1
33407	1
33670	1
33672	1
30583	1
32137	1
33472	1
30327	1
32597	1
32422	1
31539	1
33117	1
32980	1
30351	0
34252	1
33837	1
31052	1
32848	1
30168	1
30607	1
33814	1
31385	1
31378	1
34550	1
32087	1
32606	1
31685	1
32798	1
31147	1
32999	0
32477	1
32783	1
32966	0
30728	1
32809	1
32338	1
31748	1
32548	1
30994	1
33210	1
30897	1
32392	1
33332	1
31714	1
32525	1
31243	1
32517	1
34401	1
30812	1
33859	1
33127	1
30704	1
31305	1
33700	1
30445	1
31957	1
30683	1
34062	1
30875	1
33283	0
32221	1
30123	1
33085	1
30310	1
33646	1
33684	1
31362	1
32974	1
33643	0
34141	1
32773	1
33899	1
30811	1
30985	1
30360	0
32127	1
31675	1
31683	1
32466	0
33933	1
31274	0
30823	0
31342	1
33382	1
34177	1
32463	1
31878	1
32924	0
34181	1
32456	1
31442	1
31018	1
34590	1
30568	1
33477	1
32805	0
30362	0
34348	0
31041	1
31250	1
33533	1
30198	1
33091	1
31053	1
32104	1
31558	1
30813	1
33539	1
30151	0
34595	1
32300	1
32288	1
31323	1
33002	1
30129	1
31567	1
33722	1
30483	1
31628	1
31108	0
32909	0
32822	1
32826	1
30888	1
32779	1
30297	1
30027	0
33062	1
30760	1
33316	1
31837	1
33874	1
31400	0
33807	1
33290	1
31541	1
30207	1
31199	1
32471	1
31074	1
31449	1
34493	1
30644	1
30060	1
31238	0
32183	1
34556	1
30050	1
30273	0
32230	1
32229	1
30606	1
30160	1
32928	1
30910	1
31111	1
31670	1
33126	1
31044	1
30505	1
31296	1
34495	1
30040	1
31188	1
33908	1
33971	1
30120	1
32955	1
33250	1
30517	1
31588	0
30322	1
32854	1
30096	1
34041	1
33022	1
30769	1
30381	1
33229	1
31863	1
32775	1
31529	1
33776	1
33280	1
34365	0
31621	1
34329	0
33096	1
32099	0
31538	1
33625	1
32604	1
30771	1
31013	1
31275	1
31094	1
30569	1
30772	1
31613	1
34168	1
33146	1
32859	0
34087	1
34362	1
31467	1
33534	1
31722	1
32498	0
31234	1
33429	1
33032	1
32203	1
30971	0
33942	1
34146	1
31836	1
30649	1
32814	1
30548	1
32666	1
34516	1
33581	1
31054	1
30979	1
30984	1
31626	1
33329	1
32303	0
32407	1
34220	1
34294	1
31363	1
31793	1
33714	1
33019	1
30751	1
32187	1
31927	1
30184	1
32818	1
32849	1
31076	1
32665	1
33798	1
32010	1
31258	1
31319	1
32935	1
32559	1
32067	1
34269	1
32188	1
30820	1
32764	1
33011	0
32254	1
34520	1
30011	1
32540	1
31122	1
30539	1
33181	1
31958	1
31461	0
34416	1
31653	1
33984	1
30787	1
30689	1
31810	1
33296	1
34001	1
32786	1
34068	1
30217	0
31427	0
34535	1
31593	1
31781	0
34103	1
33448	1
31174	1
34531	1
30077	1
31000	1
31736	1
30693	1
31881	1
34503	1
32901	1
32024	1
30163	1
31159	0
30904	1
34133	1
30022	1
30482	1
33907	1
34539	1
33020	0
31797	1
31738	1
30174	1
31536	1
32215	1
30335	1
30615	1
31592	1
30425	0
31408	1
32792	1
31652	1
30003	1
31497	1
30189	1
34009	1
31203	1
33275	1
32943	1
31792	1
33447	1
32408	1
33790	1
33320	1
30596	1
33513	1
32533	0
34317	1
31063	1
34056	1
31395	1
34126	1
34314	1
31949	1
32367	1
30846	1
31551	0
30764	0
32711	1
30541	0
32879	1
30593	1
32627	1
31745	1
31460	1
33247	1
32639	1
32058	1
34461	1
32884	1
30844	1
31998	0
32429	1
33682	1
32292	0
34367	1
30248	1
30627	1
33292	1
34180	1
30729	0
30008	1
31221	1
31369	1
30292	1
34012	1
31617	1
32659	1
32931	1
32220	1
31313	0
31031	1
31126	1
32036	1
34280	1
32448	1
33359	1
34084	1
32889	1
30247	1
31987	0
33885	1
32093	1
32451	1
33266	0
34112	1
33015	1
30109	1
30754	1
33560	1
34402	1
31468	1
32092	0
30389	1
33413	1
30110	1
30307	1
30905	1
32425	1
31187	1
30524	0
33674	1
34143	1
34394	1
30526	1
31815	1
31225	1
33866	1
33049	1
30626	1
31877	1
33236	1
32375	1
31942	1
33575	1
33044	1
32381	1
31302	1
30410	0
31169	1
31068	1
31696	1
32963	1
31523	1
30630	1
30824	1
32307	1
32480	0
34274	1
31162	1
33493	1
34279	1
33246	1
34458	1
33981	0
30530	1
33794	1
33660	1
34296	1
32039	1
31892	0
33428	1
30784	1
30666	1
32759	1
31883	1
30121	1
31864	1
30919	0
31723	0
31215	0
34327	1
33297	1
32088	1
32271	0
33519	1
33478	1
32021	0
30202	1
31862	1
34588	1
33242	1
33882	1
31969	1
32159	1
32219	1
32602	1
30963	1
34403	1
34592	1
32694	1
30668	1
33852	1
30125	1
30047	0
32977	0
30238	1
31194	0
34457	1
31890	1
33281	1
30542	0
32440	1
31704	1
31611	1
34337	1
32148	1
30062	1
32117	1
31373	0
32428	1
31619	1
33482	1
34267	1
31976	1
34249	1
31472	1
30196	0
33034	1
32278	0
33468	1
33036	1
32041	1
33635	1
33726	1
33075	1
31242	1
32495	1
33376	1
34190	1
33967	1
31623	1
33378	1
32903	1
31105	1
30755	1
30891	0
30798	1
32006	1
32399	1
32959	1
30983	1
30921	1
30887	1
30264	1
30400	1
32945	1
33033	1
31414	1
30004	1
30408	1
32510	1
31710	1
34270	1
34453	1
30982	1
33809	0
32866	0
30903	1
31043	1
31724	0
30321	0
33282	1
31632	1
32437	1
33364	1
34566	0
31137	1
32336	0
30412	1
31332	1
31506	1
33276	1
30957	1
33912	1
30155	0
30640	1
31391	1
33137	1
33285	1
32197	1
31290	1
33972	1
32028	0
32947	1
33614	0
33113	1
33218	1
30773	0
30676	1
34148	1
32486	1
32748	1
31455	1
30797	1
31876	1
34514	1
31577	1
32981	1
30535	1
30684	1
32776	1
30881	1
32102	1
33053	1
32257	1
32056	1
32264	1
31198	1
32692	1
30999	1
32843	1
32648	1
32144	1
31260	1
31706	1
33716	1
30549	1
33409	1
33035	1
34456	1
31316	0
30986	1
30014	1
32566	1
30319	1
31266	1
33593	1
33058	1
33744	1
32875	0
33658	1
31281	0
33963	1
32179	0
33080	1
30573	0
33135	1
30952	1
34151	1
32374	0
30413	1
32907	1
32601	1
33319	1
31681	1
32181	1
31943	1
31498	1
32545	1
31337	1
32752	1
32321	1
32886	1
33157	1
31376	1
30509	1
30555	1
31532	0
32434	1
32460	1
33476	1
32536	1
33104	1
34186	1
30707	1
34343	1
32730	1
31079	1
30680	1
31838	1
33308	1
31705	1
32267	1
30937	1
33163	1
31897	1
30006	0
30498	1
32204	1
33549	1
30294	1
32580	1
30186	1
31638	1
30854	0
31005	1
33792	1
32557	1
30025	1
33086	1
31854	1
32780	0
31335	1
32569	1
33161	1
30382	1
31273	1
34488	1
31372	1
31148	1
32986	1
33677	1
31233	1
30588	1
31046	1
33600	1
33326	1
33733	1
30034	1
32286	1
34554	1
31404	1
34302	1
32827	1
33009	1
30205	1
33890	1
32987	1
30624	1
33369	1
34431	1
33185	1
34241	1
31083	1
32507	1
32708	1
34300	1
33206	1
34209	1
34429	1
32738	1
32430	1
34324	1
32563	1
31657	1
31814	1
31880	1
30557	1
32170	1
30765	1
33617	1
32637	1
33473	1
34443	0
32173	1
30331	1
33153	0
30641	1
33573	1
30049	1
33764	1
30571	1
30513	1
31152	1
30148	1
32129	1
33903	1
32071	1
33675	1
32013	1
32493	1
33380	0
30650	0
32298	1
31717	1
34265	1
33390	0
32589	0
31207	0
31259	1
33601	1
30314	1
32073	1
32244	0
34058	1
32978	1
31106	1
32655	1
30579	1
33437	1
33835	1
33145	0
33499	1
30522	1
32788	1
33589	1
31564	1
31849	1
32136	0
30164	1
30996	1
34108	1
31324	1
31489	1
32526	1
33267	1
30639	1
30279	1
30538	1
31584	1
34286	1
33224	0
34551	1
33363	1
31211	1
34446	1
34346	1
32722	1
33189	1
30219	1
34440	0
32122	1
33665	1
31163	0
33475	1
32622	0
30479	1
34384	1
31528	1
30032	1
30865	1
30136	1
32239	1
33805	1
32232	1
34061	0
31691	1
31910	1
33844	1
33471	1
32836	1
33988	1
34413	1
33318	1
30359	1
31996	1
30673	1
32048	1
33054	1
30462	1
30075	1
32038	0
33197	1
32355	1
30862	1
30664	1
33976	1
32210	1
33106	1
33811	1
31919	1
34175	1
32359	0
31606	0
32982	1
30154	1
30992	1
34298	0
31752	1
33039	1
30251	1
30581	1
30007	1
30665	1
33454	1
33618	0
30884	1
31979	1
31409	1
33768	1
31970	1
32335	1
30599	1
32037	1
31157	1
33825	1
33221	1
30225	1
31114	1
30534	1
32266	1
30405	1
30232	1
32166	1
31684	1
34101	1
31692	1
31101	0
33139	0
32253	1
33740	1
30354	1
31774	1
33728	1
32846	1
33990	1
34575	1
30829	0
30058	1
30940	1
34569	1
31956	1
30877	1
31589	1
30376	1
32731	1
34547	1
33433	1
32310	1
30293	1
34349	0
30770	1
30260	0
33666	1
33176	1
30808	0
30415	1
34053	1
31783	0
30582	1
31855	1
33623	1
33856	1
31948	1
32570	1
34484	1
33821	1
34057	1
32158	1
33208	1
34310	1
34375	1
32001	1
32468	1
33521	0
31718	1
30220	1
33436	1
33460	1
30696	0
32409	1
33188	1
30955	1
33395	1
33444	1
31809	1
31673	1
30655	1
34048	1
31896	1
33895	0
34200	1
30976	1
32245	1
34332	0
34434	1
32960	1
33059	1
32390	1
33887	1
32046	1
32270	1
33323	1
32378	1
31535	0
33537	1
32594	1
31040	1
31508	1
31261	1
31180	1
32962	1
30914	1
34109	0
30716	1
34587	1
32989	1
31285	1
32532	1
32431	1
31852	0
32337	1
33880	1
32126	0
31676	1
33432	1
32325	1
31279	1
30926	1
30782	1
33130	1
31733	1
32118	1
33303	0
31778	1
34134	1
30834	1
30744	0
32406	1
31747	1
30543	1
32632	1
32527	1
31694	1
34363	1
31025	1
34123	1
34358	1
33924	1
32975	1
30613	1
33644	1
32356	1
32103	1
31245	1
33101	1
31801	1
31459	1
34055	1
30658	0
34206	1
32026	1
31925	1
30223	1
32979	1
31967	1
32382	1
30853	1
32686	0
31543	1
32304	1
30962	1
31256	1
33079	1
30316	1
33884	1
31263	1
31015	1
32556	0
30656	1
33970	1
33590	1
30791	1
30809	1
33547	1
31357	0
34144	1
31402	1
30371	1
31439	1
33770	1
34192	1
33914	1
30631	1
31352	1
30874	1
30799	1
33633	1
32465	1
34372	1
34318	1
30385	1
31177	1
33621	1
33951	1
33842	1
34534	0
30554	1
32880	1
33694	1
32346	1
30246	1
31872	1
31861	1
31697	1
33940	1
30161	1
32491	1
31821	1
33404	1
34139	1
33736	1
30289	1
31062	1
32869	1
31032	1
31627	1
33867	0
30654	0
34167	1
32799	1
31182	1
30204	1
31228	1
31420	1
33823	1
32464	1
34335	0
33133	1
32261	1
32311	0
33400	1
32435	1
31913	1
32760	1
32180	1
30819	1
30097	1
33144	1
32691	1
30295	1
32915	1
30501	0
32154	1
32715	1
33939	1
32793	1
30064	0
31952	1
33902	1
32573	1
33761	1
31947	1
33204	1
30521	1
33978	1
32055	0
33975	1
30138	1
32276	1
32176	1
34040	1
34494	1
32420	1
34553	1
33069	1
32246	0
34162	1
31921	1
30917	1
33341	0
33578	0
31757	1
32195	1
32671	1
32142	0
32892	1
31197	1
30767	1
30711	1
30492	1
31789	1
31071	1
33854	0
30959	1
32976	1
33723	1
30076	1
31171	1
33386	1
34472	1
30442	1
30082	1
30978	0
33607	1
31682	1
34032	1
31886	1
32027	1
33996	1
30738	1
33973	1
33562	1
31129	1
31368	1
33263	1
34277	1
32454	1
31011	1
30682	1
30954	1
33802	1
30495	1
34118	1
34528	0
30487	1
33596	1
33869	1
32174	1
31893	1
30750	1
33141	1
34378	1
34496	1
31514	1
32774	1
32663	1
32770	1
33563	1
33235	1
31109	1
31935	1
30240	1
33749	1
30493	1
32944	1
31965	1
31143	1
34113	1
31587	1
33207	1
33172	1
31534	1
33622	1
31609	1
31132	1
33233	0
33439	1
33458	0
33570	1
30830	1
32988	1
31759	1
31990	1
32997	1
33322	1
32558	1
31093	1
31067	1
34368	0
34005	1
33201	1
34309	1
30620	1
30807	1
30739	1
34216	0
34152	1
30167	1
33193	1
31073	1
32855	1
34160	1
30476	1
31900	0
30044	1
30156	1
34418	1
34164	0
33160	1
33148	1
31216	1
30328	1
33724	1
34099	1
33687	1
32513	1
31406	1
34074	0
34185	1
33641	1
31582	0
33256	1
31562	1
33853	1
30677	1
31720	1
32289	1
32022	1
31546	1
34010	1
31421	0
31434	1
30850	1
31360	1
32035	1
30929	1
31775	1
30794	1
32209	1
34096	1
31840	0
31931	1
33851	1
33045	1
32364	0
33377	1
32642	1
33774	1
30690	1
31512	1
34247	0
33401	1
31478	1
30100	1
34210	1
34078	1
32863	1
33656	1
30465	1
33335	1
32972	1
30095	1
34340	1
31813	1
34002	1
30200	1
34088	1
33861	1
32452	1
33957	1
30464	1
32496	1
33274	1
32860	1
34410	1
31248	1
32053	0
34540	1
30218	1
30723	1
33357	1
32631	1
32217	1
33164	1
34485	1
34114	1
31386	1
34502	1
32595	1
31030	1
34436	0
31179	1
32658	1
33571	1
30660	1
31951	1
34262	1
34155	1
32512	1
32883	1
31035	0
31687	1
33456	1
32995	1
33474	1
31387	0
34184	1
32709	1
33962	1
32808	1
31707	1
30180	1
30214	1
31578	1
33005	0
30401	1
33211	1
30028	1
32912	1
33269	1
32017	1
32916	0
32095	1
30021	1
34051	1
31548	1
32732	1
32529	1
31322	1
30038	1
30564	1
32873	1
33858	0
32280	1
34194	1
33941	1
30147	1
32004	1
33100	1
34430	0
32223	1
34513	1
30213	0
31317	1
32251	1
33416	0
30235	1
30179	1
34111	1
31358	1
30730	1
33911	1
30608	0
30449	1
34290	1
31869	1
31614	1
34240	1
33628	1
33230	1
33167	1
30592	1
34030	1
32590	0
31426	1
30312	1
32163	1
32156	1
33248	1
32061	1
31860	0
34260	1
30033	1
30140	1
30527	1
34466	1
32542	1
34207	1
30379	1
32957	1
30870	1
33637	1
33930	1
34308	1
32275	1
30039	1
32207	1
31048	1
31790	1
30597	1
31181	1
30433	1
32824	1
30643	1
32795	1
33705	1
33462	0
34576	1
33923	1
34357	1
32927	1
34285	1
33485	1
32371	1
34537	1
31667	1
30045	1
31469	1
32494	1
32256	1
33423	1
32332	1
30265	1
32530	1
30758	1
32565	1
32340	0
32813	1
31604	0
30780	1
30170	1
33681	1
30326	1
32308	1
31581	1
32279	1
34448	1
31905	1
31597	1
33638	1
30239	1
32664	1
33986	1
33762	1
32132	1
31309	1
33003	1
34512	1
33114	1
31630	1
31246	1
30810	1
31487	1
31422	1
34211	1
31972	1
33634	1
30191	1
32345	1
30523	0
31366	1
33265	1
32695	1
31953	1
30726	1
31075	1
33179	1
31669	0
31297	1
33611	1
32950	1
34491	1
30233	0
34465	1
32953	1
30944	1
33512	1
33577	0
33969	0
31089	1
34353	1
32329	1
30662	1
30031	0
33066	1
30395	1
32141	1
31674	1
33291	1
33422	0
33815	1
31678	1
30510	1
30152	0
34499	1
32751	0
33212	0
31116	1
31410	1
30054	0
34581	1
31580	0
30349	1
32888	1
34334	1
33604	1
32791	0
32388	1
31388	1
32819	0
30953	1
31802	1
33961	1
31828	1
32825	1
34178	1
31349	0
32134	1
32745	1
32996	0
30958	1
31087	1
31914	1
30280	1
31760	0
30367	1
31749	1
33550	1
33542	1
31320	1
32937	1
33489	1
30930	1
32689	1
34219	1
30024	1
31055	1
31240	1
31624	1
31401	1
31846	1
30753	1
31135	1
32777	1
31939	1
30341	1
32838	1
31899	0
30308	1
34083	0
31763	1
32576	1
32842	1
32147	1
33703	1
30663	0
34044	1
32302	1
31823	1
30932	1
30287	1
32349	1
32258	1
30390	1
31170	1
34150	1
33004	1
31488	1
30725	1
32146	1
31596	1
34000	1
31610	1
32054	1
33639	1
31794	1
30019	1
31882	1
31841	1
30604	1
32662	1
31452	0
32693	0
32281	1
33664	1
32293	1
30902	1
32094	1
33816	1
31466	1
33565	1
34532	1
30528	1
34315	1
33943	1
30776	1
31473	1
34014	1
33038	1
33586	1
31119	1
33862	1
30715	1
31272	1
31865	0
32394	1
32157	1
34093	1
31001	1
30652	1
32322	0
31039	1
31850	1
31559	1
34007	1
34415	1
34115	1
32832	0
32610	1
33906	1
34477	1
30043	1
33585	1
30089	1
33461	1
31230	0
34398	1
34006	1
34584	1
34427	1
34255	1
32678	1
31209	1
33819	1
33183	1
31509	1
34124	1
33917	1
32247	1
32806	1
32327	1
30426	1
33254	1
32259	1
30688	1
33685	1
33568	1
33613	1
31291	1
33449	1
30421	1
32519	1
32839	1
33109	1
33655	1
34591	1
31764	1
33373	1
30859	0
30195	1
31061	1
30340	1
31443	0
32171	1
31166	1
32820	1
34035	1
33388	1
31100	1
32704	1
32925	1
32189	1
30261	1
30585	1
32014	1
30471	1
33010	1
32383	1
32670	0
33123	1
31493	1
32741	1
30698	1
31208	0
30990	1
33576	1
32929	1
32439	1
30648	1
32932	1
33021	1
33759	1
31237	1
33095	1
32068	1
31183	0
32366	1
